#TYPE System.Data.DataRow
"AddressID","AddressLine1","AddressLine2","City","StateProvince","CountryRegion","PostalCode","rowguid","ModifiedDate"
"611","23025 S.W. Military Rd.","","San Antonio","Texas","United States","78204","76ed2669-d8a8-4468-943d-7319a9b18fe3","8/1/2005 12:00:00 AM"
"612","Ring Plaza","","Norridge","Illinois","United States","60706","60ab96a4-26f6-439c-9f32-238bd16b293f","9/1/2006 12:00:00 AM"
"613","Lakeline Mall","","Cedar Park","Texas","United States","78613","d26f02d6-326a-4088-b9ee-d441dfdfa1df","9/1/2006 12:00:00 AM"
"614","Town East Center","","Mesquite","Texas","United States","75149","7ba1af96-5a8e-4259-835c-da67db296a5e","9/1/2006 12:00:00 AM"
"615","Fountains On The Lake","","Stafford","Texas","United States","77477","bc2d6156-bcf7-47f7-a409-31122653f701","7/1/2005 12:00:00 AM"
"616","Southwest Outlet","","Hillsboro","Texas","United States","76645","47f987f7-44ff-4372-aaf5-4cc7b7f64216","7/1/2005 12:00:00 AM"
"617","Johnson Creek","","Johnson Creek","Wisconsin","United States","53038","aca53503-0920-446d-9c54-b83d7949d019","6/1/2007 12:00:00 AM"
"618","Blue Ridge Mall","","Kansas City","Missouri","United States","64106","8612fbad-3ce1-435b-be0b-5a48ddbd2b62","12/1/2006 12:00:00 AM"
"619","First Colony Mall","","Sugar Land","Texas","United States","77478","da205e92-2867-48a9-bf18-4558a31272ae","12/1/2005 12:00:00 AM"
"620","Horizon Outlet","","Woodbury","Minnesota","United States","55125","70080b27-59bd-4ba1-84d2-68204b304d70","9/1/2005 12:00:00 AM"
"621","Tanger Factory","","Branch","Minnesota","United States","55056","75d18db1-c9ef-4dad-bbd2-697ff73faf6c","9/1/2005 12:00:00 AM"
"622","Management Mall","","San Antonio","Texas","United States","78204","e82d1276-e19a-4fad-90f5-7e19af94ea64","3/1/2006 12:00:00 AM"
"623","Ohms Road","","Houston","Texas","United States","77003","d4688e5c-2d2d-4925-b58a-356c117728d8","7/1/2007 12:00:00 AM"
"624","Factory Merchants","","Branson","Missouri","United States","65616","dc707744-912b-4e7a-945a-1b959168dc94","2/1/2007 12:00:00 AM"
"625","Cedar Creek Stores","","Mosinee","Wisconsin","United States","54455","2e6e124e-bb43-4d40-8515-82dda7994bd4","8/1/2007 12:00:00 AM"
"626","Lone Star Factory","","La Marque","Texas","United States","77568","5f33b654-e091-4b2f-b5bd-ac5ac6d47ee6","8/1/2007 12:00:00 AM"
"627","Sports Stores @ Tuscola","","Tuscola","Illinois","United States","61953","808efdc0-ea1b-437d-88c0-a3b6a8864b7f","7/1/2006 12:00:00 AM"
"628","City Center","","Minneapolis","Minnesota","United States","55402","b80975d1-ab6e-42f1-b328-5db1d445e2c9","8/1/2005 12:00:00 AM"
"629","St. Louis Marketplace","","Saint Louis","Missouri","United States","63103","163fde0a-2148-44bc-9fc1-a7390650127c","7/1/2005 12:00:00 AM"
"630","Lincoln Square","","Arlington","Texas","United States","76010","734de48f-7f95-4386-986e-f8ab86c194a0","9/1/2005 12:00:00 AM"
"631","Kansas City Factory Outlet","","Odessa","Missouri","United States","64076","bcd46b97-395d-4eef-a712-245ba629621f","7/1/2005 12:00:00 AM"
"632","Fiesta Trail Shopping Center","","San Antonio","Texas","United States","78204","f79532d7-38e9-42ec-8ea4-c9d7e1c13c12","7/1/2005 12:00:00 AM"
"633","Medford Outlet Center","","Medford","Minnesota","United States","55049","7cda3069-3b49-4205-b853-40744d7d875f","8/1/2006 12:00:00 AM"
"634","Ward Parkway Center","","Kansas City","Missouri","United States","64106","3f2aa425-7d02-461a-a9c4-222ae41e3fe5","9/1/2006 12:00:00 AM"
"635","93-2501, Blackfriars Road,","","London","England","United Kingdom","SE1 8HL","00e75f99-488c-462d-a0bc-ac3c08a9db77","9/1/2006 12:00:00 AM"
"636","Science Park South, Birchwood","Stanford House","Warrington","England","United Kingdom","WA3 7BH","c0fc2d5b-88e7-4b60-8447-bb3522bd79e5","7/1/2007 12:00:00 AM"
"637","Phoenix Way, Cirencester","","Gloucestershire","England","United Kingdom","GL7 1RY","10a3d496-881e-4042-bbd0-5802cf73a872","9/1/2007 12:00:00 AM"
"638","255 Irving Street","","London","England","United Kingdom","C2H 7AU","d8a77424-94ae-43ab-a011-1a9ebb3852e7","8/1/2007 12:00:00 AM"
"639","Garamonde Drive, Wymbush","PO Box 4023","Milton Keynes","England","United Kingdom","MK8 8ZD","8f34cedd-fb6e-4814-b509-9965a31bc2e5","9/1/2007 12:00:00 AM"
"640","251 The Metro Center","","Wokingham","England","United Kingdom","RG41 1QW","0e4ac5bb-be0d-4a96-a58e-064daec08e1a","9/1/2007 12:00:00 AM"
"641","Bradford","","W. York","England","United Kingdom","BD1 4SJ","f7b99541-1ce1-4ab6-ae0d-548e8ff4abcd","8/1/2006 12:00:00 AM"
"642","Galashiels","","Liverpool","England","United Kingdom","L4 4HB","3593cdf3-38ec-4847-ad42-157220e68f32","9/1/2007 12:00:00 AM"
"643","Banbury","","Oxon","England","United Kingdom","OX16 8RS","99ff4c64-b405-4ac1-85ed-49e4e60ef87f","9/1/2006 12:00:00 AM"
"644","Bradford","Raven House, Kingsgate","W. York","England","United Kingdom","BD1 4SJ","65684e2e-d39c-4ef7-80d8-86c2f576c3c2","8/1/2007 12:00:00 AM"
"645","Garamonde Drive, Wymbush","P.O. Box 803","Milton Keynes","England","United Kingdom","MK8 8ZD","6ef999e7-5510-4b02-b89e-ddcf51ae3864","7/1/2007 12:00:00 AM"
"646","Butterfield Hse, 7-251 Chapel St","","Lancaster","England","United Kingdom","LA1 1LN","bce1f4b3-a9c0-413e-ac8d-4c07a960e26c","8/1/2006 12:00:00 AM"
"647","Wade Road","","Basingstoke Hants","England","United Kingdom","RG24 8PL","578c2529-f11c-4bf3-8084-6b505461e1cc","7/1/2007 12:00:00 AM"
"648","586 Fulham Road,","","London","England","United Kingdom","SW6 SBY","0da65673-2a35-4e6a-a607-a6cc2d134ea8","8/1/2007 12:00:00 AM"
"649","Knaves Beech Ind.","","High Wycombe","England","United Kingdom","HP10 9QY","11fcff74-5c80-4b37-a842-45c765d96029","9/1/2007 12:00:00 AM"
"650","Elmhurst Road, Goring","","Reading","England","United Kingdom","RG7 5H7","e4c0c239-182f-45b7-a6bb-b7e142ff0657","7/1/2006 12:00:00 AM"
"651","New Millhouse, 2583 Milton Park","","Abingdon","England","United Kingdom","OX14 4SE","e844b847-b0b3-491d-a4f1-0b78f56e4424","9/1/2007 12:00:00 AM"
"652","Wymbush","","Milton Keynes","England","United Kingdom","MK8 8DF","54e20963-b0e9-41cf-ab7e-d50459a3325c","9/1/2006 12:00:00 AM"
"653","Burgess Hill","Edward Way","West Sussex","England","United Kingdom","RH15 9UD","38cc8647-b4bb-4669-b21d-c7497e76478d","9/1/2006 12:00:00 AM"
"654","308-3250 Casting Road","","York","England","United Kingdom","Y024 1GF","9d67c322-8698-440a-8f3e-5e1e30edbd0d","8/1/2007 12:00:00 AM"
"655","Wharfdale Road","","Berkshire","England","United Kingdom","RG11 5TP","d0e03fcb-116e-4ad2-8b17-5c2f9fd3e8b0","8/1/2006 12:00:00 AM"
"656","7 Pioneer Business Park","","York","England","United Kingdom","Y03 4TN","48865e15-033a-40ff-8327-18723d4a8846","8/1/2007 12:00:00 AM"
"657","Unit 99a Battery Retail Pk","","Birmingham","England","United Kingdom","B29 6SL","371a70e0-5802-4df9-bb28-5b6bdf202283","8/1/2006 12:00:00 AM"
"658","Ellesfield Ave","","Bracknell","England","United Kingdom","RG12 8TB","bc28152f-8005-4c0e-98ff-51bf77a4a667","8/1/2006 12:00:00 AM"
"659","Warrington Ldc Unit 25/2","","Woolston","England","United Kingdom","WA1 4SY","f44a7d0d-9bc5-427e-b3ae-f638dd5804b0","9/1/2007 12:00:00 AM"
"660","6 The Farm, Liberty Road","","Maidenhead","England","United Kingdom","SL67RJ","e22d616b-ea06-48e9-a00f-b1c4bb02f595","9/1/2007 12:00:00 AM"
"661","725a The Arches","","Berks","England","United Kingdom","SL4 1RH","38f5f598-e9bb-499c-b90d-088b2cd1b5bd","8/1/2006 12:00:00 AM"
"662","Paramount House","","London","England","United Kingdom","W1N 9FA","e50d1077-d135-41cc-a0b1-c53395f94541","9/1/2006 12:00:00 AM"
"663","2524 Barlby Road","","London","England","United Kingdom","W10 6BL","d8e96eba-258c-4f6c-83bb-4ccb2235bbf7","8/1/2007 12:00:00 AM"
"664","99-3 Forest Works","","London","England","United Kingdom","E17 6JF","eb46af5a-ec2b-41ff-914e-ddae8ec1f476","7/1/2006 12:00:00 AM"
"665","46-44 Albemarle Street","","London","England","United Kingdom","W1X3SE","1b01b172-96ce-4601-ad19-f545dcdfd62f","8/1/2007 12:00:00 AM"
"666","399 Clearing Green","","London","England","United Kingdom","EC1R 0DU","bab4b0a1-055a-4581-a93f-e00c65c54fb6","8/1/2006 12:00:00 AM"
"667","997b Tradescant Road","","London","England","United Kingdom","SW8 1XD","0a318015-4fbe-479a-b2da-eee21df430af","8/1/2006 12:00:00 AM"
"668","2574 Milton Park","","Oxford","England","United Kingdom","OX14 4SE","62d0c689-cf44-4ab3-9c3e-6142f4e0101c","8/1/2007 12:00:00 AM"
"669","Internet House, 3399 Science Park","","Cambridge","England","United Kingdom","CB4 4BZ","56baec2a-5cc5-4a90-bef9-ee57e82f2e69","12/1/2006 12:00:00 AM"
"670","7 Garden House Cloisters, 8 Batters","","London","England","United Kingdom","SW8 4BG","333daff8-f22f-488c-928c-e6eccf65452b","7/1/2006 12:00:00 AM"
"671","25 Hartfield Road, Wimbledon","","London","England","United Kingdom","SW19 3RU","00fd96bc-6ee6-4d2c-a88c-07bc1cae6efe","2/1/2008 12:00:00 AM"
"672","99 Dean Street, Soho","","London","England","United Kingdom","W1V 5RN","ecebd4b1-11c3-4681-a6da-2f73148fb63e","9/1/2006 12:00:00 AM"
"673","Park House-4th Floor, 2516 Park St.","","London","England","United Kingdom","W1Y 3RA","2506679e-041b-4d52-b9a9-07a0d5e88eea","8/1/2006 12:00:00 AM"
"674","67 Vincent Square, Victoria","","London","England","United Kingdom","SW1P 2NU","1a398c1b-2085-4f6d-a6eb-56493855c5d1","9/1/2007 12:00:00 AM"
"756","855 East Main Avenue","","Zeeland","Michigan","United States","49464","7cc420b7-b43c-4e40-98ed-6c10cec91c54","8/1/2005 12:00:00 AM"
"774","9920 North Telegraph Rd.","","Pontiac","Michigan","United States","48342","7bc77b2e-ed84-443a-bd50-f67718dea95d","9/1/2005 12:00:00 AM"
"775","46460 West Oaks Drive","","Novi","Michigan","United States","48375","d0614a62-08e0-4f83-ac72-51f58170b653","9/1/2006 12:00:00 AM"
"776","997000 Telegraph Rd.","","Southfield","Michigan","United States","48034","f0159341-8cdb-4587-bc74-95ffb9e7d662","11/1/2005 12:00:00 AM"
"785","399700 John R. Rd.","","Madison Heights","Michigan","United States","48071","7b234147-cd95-45e8-a1d5-711fe6a33dac","8/1/2005 12:00:00 AM"
"786","6789 Warren Road","","Westland","Michigan","United States","48185","90b0cf86-70e1-45d8-b6fd-0e1804a734c2","12/1/2006 12:00:00 AM"
"788","2533 Eureka Rd.","","Southgate","Michigan","United States","48195","7ef698fa-908e-42bb-8a2d-c62f5106323a","9/1/2006 12:00:00 AM"
"789","250000 Eight Mile Road","","Detroit","Michigan","United States","48226","66255753-b1b9-49c0-ab1d-1de8217d5142","8/1/2006 12:00:00 AM"
"794","998 Forest Road","","Saginaw","Michigan","United States","48601","01094c1b-2d79-402d-8106-9e80fbd57dc8","8/1/2007 12:00:00 AM"
"795","99800 Tittabawasee Rd.","","Saginaw","Michigan","United States","48601","34d6d2d5-feec-40b8-97b5-cceb89164305","8/1/2006 12:00:00 AM"
"797","678 Eastman Ave.","","Midland","Michigan","United States","48640","986de66f-74e6-4830-a2ad-9212efb77b76","9/1/2006 12:00:00 AM"
"801","Horizon Outlet Center","","Holland","Michigan","United States","49423","dc15ba52-b66c-4c5f-bdaf-1713e8c54b46","7/1/2005 12:00:00 AM"
"806","Horizon Outlet Center","","Monroe","Michigan","United States","98272","a986c31b-4b63-4925-aafd-b95260d5d586","8/1/2006 12:00:00 AM"
"810","Redford Plaza","","Redford","Michigan","United States","48239","43e988f4-b82d-4424-a59f-43dd81f9016b","7/1/2005 12:00:00 AM"
"825","Port Huron","","Port Huron","Michigan","United States","48060","a1cadf47-c018-40cc-8381-6cc940de46c8","10/1/2005 12:00:00 AM"
"826","Kensington Valley Shops","","Howell","Michigan","United States","48843","c2d04d48-ef2b-4349-877b-ea6df9895079","7/1/2006 12:00:00 AM"
"832","2251 Elliot Avenue","","Seattle","Washington","United States","98104","6d6a8e1a-ffd8-4d2d-a70d-88467049a880","8/1/2005 12:00:00 AM"
"833","3207 S Grady Way","","Renton","Washington","United States","98055","4e670a74-8ace-44c8-91ed-76cba7190bc2","8/1/2006 12:00:00 AM"
"834","99300 223rd Southeast","","Bothell","Washington","United States","98011","d505aea8-b89a-41ed-90a9-44d4179eff77","4/1/2007 12:00:00 AM"
"835","259826 Russell Rd. South","","Kent","Washington","United States","98031","5d3832b3-72dd-4a9b-a596-8293d4037c18","9/1/2005 12:00:00 AM"
"836","35525-9th Street Sw","","Puyallup","Washington","United States","98371","77232d41-48bb-4c8d-8323-5581753e9531","9/1/2006 12:00:00 AM"
"837","640 South 994th St. W.","","Billings","Montana","United States","59101","4e75ad15-557e-4c4d-9aeb-68a9718b412a","9/1/2007 12:00:00 AM"
"838","25300 Biddle Road","","Medford","Oregon","United States","97504","349cbab0-e4e3-40b2-ac50-3ea087110f8b","9/1/2007 12:00:00 AM"
"839","Gateway","","Portland","Oregon","United States","97205","3a56b180-70cd-42fe-a19c-f62b5037aa3a","8/1/2006 12:00:00 AM"
"840","Great Northwestern","","North Bend","Washington","United States","98045","1ef6e60f-3582-4298-a7ad-195be59ba7b7","8/1/2005 12:00:00 AM"
"841","Washington Square","","Portland","Oregon","United States","97205","7b5ae329-fb7c-4a2c-b33c-827920acacdc","11/1/2005 12:00:00 AM"
"842","258101 Nw Evergreen Parkway","","Beaverton","Oregon","United States","97005","eb5a214a-15a1-4e25-b405-dc0ef9907874","9/1/2005 12:00:00 AM"
"843","253950 N.E. 178th Place","","Woodinville","Washington","United States","98072","e75a2222-d636-4494-a314-2125ee2336f8","9/1/2005 12:00:00 AM"
"844","755 Nw Grandstand","","Issaquah","Washington","United States","98027","0e8578f8-21f7-482d-8dd8-8aa52f68f70a","9/1/2007 12:00:00 AM"
"845","22571 South 2500 East","","Idaho Falls","Idaho","United States","83402","1e5743c8-b8f7-4a65-b812-0302ffcb9d0e","7/1/2007 12:00:00 AM"
"846","257700 Ne 76th Street","","Redmond","Washington","United States","98052","e606ad23-f6d4-4aa5-b177-7d03d62b0187","8/1/2006 12:00:00 AM"
"847","25102 Springwater","","Wenatchee","Washington","United States","98801","f84f402f-9bd5-432e-a1d6-f284a6dffa29","6/1/2006 12:00:00 AM"
"848","Bldg. 9n/99298","","Redmond","Washington","United States","98052","f8ef420d-b3c8-48b1-a237-4a7d2dad987e","8/1/2005 12:00:00 AM"
"849","4251 First Avenue","","Seattle","Washington","United States","98104","a077368b-26bf-41b7-b35f-fc380092e6b9","7/1/2005 12:00:00 AM"
"850","558 S 6th St","","Klamath Falls","Oregon","United States","97601","329894ab-0142-4d9b-9851-2da2f6dc95e3","9/1/2007 12:00:00 AM"
"851","994 Sw Cherry Park Rd","","Troutdale","Oregon","United States","97060","fcde15ff-85d3-4136-9fb6-ea493f39605e","8/1/2005 12:00:00 AM"
"852","25718 Se Sunnyside Rd","","Clackamas","Oregon","United States","97015-6403","e85ac59f-59b6-4ed2-9436-fcdb78959b80","8/1/2007 12:00:00 AM"
"853","567 Sw Mcloughlin Blvd","","Milwaukie","Oregon","United States","97222","055b060a-7da2-455c-bcb3-a8dcea4c5156","9/1/2007 12:00:00 AM"
"854","490 Ne 4th St","","Renton","Washington","United States","98055","471190d7-86c1-48cd-985a-7046b1b89c3c","8/1/2007 12:00:00 AM"
"855","15 East Main","","Port Orchard","Washington","United States","98366","09926325-7f83-427b-83d6-817df7d70ce9","7/1/2005 12:00:00 AM"
"856","3025 E Waterway Blvd","","Shelton","Washington","United States","98584","779d4f7d-c90c-4a8a-bf29-41613e8907ef","11/1/2006 12:00:00 AM"
"857","7990 Ocean Beach Hwy.","","Longview","Washington","United States","98632","873d03b3-e2ef-4b8b-add8-f237fdc7fe31","8/1/2005 12:00:00 AM"
"858","2345 West Spencer Road","","Lynnwood","Washington","United States","98036","68aeb59d-0f79-4a0d-92ef-4d0c2beb5821","9/1/2006 12:00:00 AM"
"859","1050 Oak Street","","Seattle","Washington","United States","98104","8caaf6be-9c88-466d-862c-ae7673e3d0f0","8/1/2006 12:00:00 AM"
"860","4927 S Meridian Ave Ste D","","Puyallup","Washington","United States","98371","ff2be5e9-7d22-4c1c-acf8-199148e957ab","7/1/2006 12:00:00 AM"
"861","25915 140th Ave Ne","","Bellevue","Washington","United States","98004","0d46f203-cdb6-4495-83f5-a97ff0cec174","9/1/2006 12:00:00 AM"
"862","3307 Evergreen Blvd","Ste 1071","Washougal","Washington","United States","98671","0c81cbd2-96d3-40c1-97d4-056d776b7676","11/1/2005 12:00:00 AM"
"863","2507 Pacific Ave S","","Tacoma","Washington","United States","98403","fbac273f-934e-474f-9ccb-f96ca9ae889d","9/1/2005 12:00:00 AM"
"864","67 Rainer Ave S","","Renton","Washington","United States","98055","a2fc2f01-c6be-4af4-b718-2a86eb782e5f","8/1/2005 12:00:00 AM"
"865","750 Lakeway Dr","","Bellingham","Washington","United States","98225","243020ec-84c3-417a-b34d-f7760ff130d1","7/1/2006 12:00:00 AM"
"866","2528 Meridian E","","Puyallup","Washington","United States","98371","5668e02c-16fa-4331-8603-29ee11417843","8/1/2007 12:00:00 AM"
"867","48995 Evergreen Wy.","","Everett","Washington","United States","98201","6cd4e374-0ef8-4cee-ac60-9dbf1f4e0007","9/1/2007 12:00:00 AM"
"868","25111 228th St Sw","","Bothell","Washington","United States","98011","40100c97-5097-43be-9f44-abd881220e8f","7/1/2006 12:00:00 AM"
"869","2583 Se 272nd St","","Kent","Washington","United States","98031","e13c4f18-990a-4b7d-9fc9-afd0ea943b13","8/1/2005 12:00:00 AM"
"870","409 S. Main Ste. 25","","Ellensburg","Washington","United States","98926","955e88ea-083d-446e-a856-42cb0692826a","8/1/2006 12:00:00 AM"
"871","2502 Evergreen Ste E","","Everett","Washington","United States","98201","3ae9003f-f806-41ad-98a5-3c4a86514bc3","7/1/2005 12:00:00 AM"
"872","755 W Washington Ave Ste D","","Sequim","Washington","United States","98382","932514a1-04e4-4e95-b97c-0ad4c06b890e","8/1/2007 12:00:00 AM"
"873","44606 N Division St","","Spokane","Washington","United States","99202","3438afb3-390c-48d5-8ccf-5438278d981d","8/1/2007 12:00:00 AM"
"874","2550 Ne Sandy Blvd","","Portland","Oregon","United States","97205","14d5dde7-c771-4819-9ff1-a4faa66f0e7a","9/1/2006 12:00:00 AM"
"875","2540 Dell Range Blvd","","Cheyenne","Wyoming","United States","82001","3ac8958a-76ee-41ca-8a88-2b783ea18acc","7/1/2006 12:00:00 AM"
"876","765 Delridge Way Sw","","Seattle","Washington","United States","98104","cb1392f5-fcb9-4cf5-b4c9-33fafb876c3d","7/1/2005 12:00:00 AM"
"877","4781 Highway 95","","Sandpoint","Idaho","United States","83864","49f0b458-40cd-4852-a936-8576070fcb96","7/1/2006 12:00:00 AM"
"878","4210 E Sprague Ave","","Spokane","Washington","United States","99202","7c04cf1b-ad79-44d4-9611-381b2f094f96","7/1/2006 12:00:00 AM"
"879","Valley Mall","","Union Gap","Washington","United States","98903","860cb49b-5774-441f-b8c5-753ca50fa5e1","7/1/2006 12:00:00 AM"
"880","S Sound Ctr Suite 25300","","Lacey","Washington","United States","98503","3a400497-1000-4d9f-bb8d-d9cbf00c2822","8/1/2005 12:00:00 AM"
"881","Southgate Mall","","Missoula","Montana","United States","59801","3ded7f59-79a9-4034-98f9-f2a0b045d7ae","10/1/2006 12:00:00 AM"
"882","Medford","","Medford","Oregon","United States","97504","dbc16bdd-c86d-4d5f-91f5-79fa000716fb","7/1/2007 12:00:00 AM"
"883","Heritage Mall","","Albany","Oregon","United States","97321","cf9c1921-d741-4576-9d32-849e62d57698","7/1/2007 12:00:00 AM"
"884","Lewis County Mall","","Chehalis","Washington","United States","98532","2f91410b-2988-4e8f-bf01-8009c2f9abba","8/1/2005 12:00:00 AM"
"885","755 Columbia Ctr Blvd","","Kennewick","Washington","United States","99337","f3b58620-4857-44a0-9c48-51f21c1ca0c8","9/1/2007 12:00:00 AM"
"886","Lancaster Mall","","Salem","Oregon","United States","97301","3513c4cd-96af-4e5f-b3ff-32d268fb5f54","8/1/2006 12:00:00 AM"
"887","Lewiston Mall","","Lewiston","Idaho","United States","83501","4ddbacc9-7898-403e-856a-128e34245424","9/1/2006 12:00:00 AM"
"888","Three Rivers Mall","","Kelso","Washington","United States","98626","834ae73a-01a9-4850-9f8c-6db5d1344aad","7/1/2007 12:00:00 AM"
"889","Eastridge Mall","","Casper","Wyoming","United States","82601","6d5c5880-2c83-4df1-b8ce-46cfe9a9ffac","7/1/2005 12:00:00 AM"
"890","Holiday Village Mall","","Great Falls","Montana","United States","59401","5fe7c888-bb21-421e-9b8b-38da8da10085","11/1/2005 12:00:00 AM"
"891","2526a Tri-Lake Blvd Ne","","Kirkland","Washington","United States","98033","ec34e865-d130-403f-a437-d92d7ef02f05","12/1/2005 12:00:00 AM"
"892","Frontier Mall","","Cheyenne","Wyoming","United States","82001","cb0a8223-fd82-4d26-b7c7-0c120e4eafc5","8/1/2005 12:00:00 AM"
"893","White Mountain Mall","","Rock Springs","Wyoming","United States","82901","9308a21d-aae2-42e2-889d-2cd802072d36","7/1/2007 12:00:00 AM"
"894","3390 South 23rd St.","","Tacoma","Washington","United States","98403","e7979fa4-253c-41fd-b74f-2feec966a6b5","1/1/2006 12:00:00 AM"
"895","3250 South Meridian","","Puyallup","Washington","United States","98371","3b2e6107-040b-4f60-8901-a950bf0562d4","7/1/2005 12:00:00 AM"
"896","2255 254th Avenue Se","","Albany","Oregon","United States","97321","77d18072-b99b-4b1e-a9b9-948fa927efbb","9/1/2007 12:00:00 AM"
"897","705 SE Mall Parkway","","Everett","Washington","United States","98201","77a34652-5d9b-40b6-a15a-56d7ee4056f4","8/1/2006 12:00:00 AM"
"898","700 Se Sunnyside Road","","Clackamas","Oregon","United States","97015","d88449db-7116-427b-bfaf-cae7c08de084","9/1/2007 12:00:00 AM"
"899","North 93270 Newport Highway","","Spokane","Washington","United States","99202","8ae1c168-958e-41da-92d8-7a3a0765f744","8/1/2007 12:00:00 AM"
"900","25708 Dell Range Blvd.","","Cheyenne","Wyoming","United States","82001","9b10fe3a-a1fb-497e-8bc2-e84e8c2a77da","7/1/2005 12:00:00 AM"
"901","No. 60 Bellis Fair Parkway","","Bellingham","Washington","United States","98225","8135b5dc-f7e9-401c-992c-93a058ada079","9/1/2007 12:00:00 AM"
"902","950 Gateway Street","","Springfield","Oregon","United States","97477","e8beecaf-8668-4d53-97e8-405bc6978def","9/1/2006 12:00:00 AM"
"903","250775 SW Hillsdale Hwy","","Beaverton","Oregon","United States","97005","ac8f33f8-4dc4-467d-b459-788d84749c5d","8/1/2006 12:00:00 AM"
"904","9905 Three Rivers Drive","","Kelso","Washington","United States","98626","01a85112-6ee1-4f2c-9212-1c2abc612e67","7/1/2006 12:00:00 AM"
"905","225 South 314th Street","","Federal Way","Washington","United States","98003","d305d73c-d595-4961-b870-0dcecb7c6ea9","11/1/2006 12:00:00 AM"
"906","7009 Sw Hall Blvd.","","Tigard","Oregon","United States","97223","b8efdbfa-3ba9-45d8-9c09-646dd0c8af93","9/1/2006 12:00:00 AM"
"907","99295 S.e. Tualatin Valley_hwy.","","Hillsboro","Oregon","United States","97123","a0e88130-6262-4484-815e-e5c485bf3eac","8/1/2007 12:00:00 AM"
"988","482505 Warm Springs Blvd.","","Fremont","California","United States","94536","cd6d22b0-d941-4928-b6f7-1508021e6539","9/1/2006 12:00:00 AM"
"989","39933 Mission Oaks Blvd","","Camarillo","California","United States","93010","8b1241ca-1db6-4f9d-861e-1d6cc3796443","9/1/2007 12:00:00 AM"
"990","5420 West 22500 South","","Salt Lake City","Utah","United States","84101","7612c47a-e24a-4bd8-9b8b-3aed15af64f9","7/1/2006 12:00:00 AM"
"991","60025 Bollinger Canyon Road","","San Ramon","California","United States","94583","962a4d00-c5aa-41cc-b7bc-2afbe2fa65b8","9/1/2006 12:00:00 AM"
"992","9992 Whipple Rd","","Union City","California","United States","94587","88258a1b-b50f-440f-93b9-5d7af831d5fc","9/1/2006 12:00:00 AM"
"993","Corporate Office","","El Segundo","California","United States","90245","6cccc74f-6389-4d08-8ed1-9079b42cf7ae","9/1/2006 12:00:00 AM"
"994","25001 Montague Expressway","","Milpitas","California","United States","95035","89901b2a-fda8-4926-b22c-dd5d583681a6","7/1/2006 12:00:00 AM"
"995","4460 Newport Center Drive","","Newport Beach","California","United States","92625","d6b9e9e9-f288-4590-be12-8ddbb5e53bc2","7/1/2006 12:00:00 AM"
"996","2575 West 2700 South","","Salt Lake City","Utah","United States","84101","708fc1dd-4994-4aa5-80a5-8c977c37aa15","8/1/2006 12:00:00 AM"
"997","70259 West Sunnyview Ave","","Visalia","California","United States","93291","7c2e0511-de61-4761-80ea-6a7b2f39e524","9/1/2007 12:00:00 AM"
"998","60750 San Clemente","","Hayward","California","United States","94541","822dc2be-aac2-4283-93a6-5027cfb6a7df","9/1/2007 12:00:00 AM"
"999","Receiving","","Fullerton","California","United States","92831","93d3c32f-cc26-4f27-b91f-35a804554976","9/1/2006 12:00:00 AM"
"1000","22555 Paseo De Las Americas","","San Diego","California","United States","92102","982bdcc2-6429-4725-a6df-4faf032ec908","8/1/2006 12:00:00 AM"
"1001","Incom Sports Center","","Ontario","California","United States","91764","079e5de8-169f-4eb6-be75-813b40a0143e","8/1/2005 12:00:00 AM"
"1002","C/O Starpak, Inc.","","Greeley","Colorado","United States","80631","512bd07c-7ed7-421b-923f-d41999bd5bd7","8/1/2006 12:00:00 AM"
"1003","5967 W Las Positas Blvd","","Pleasanton","California","United States","94566","6b26292f-1ebe-41ce-9a3e-ff42d3c10a44","7/1/2007 12:00:00 AM"
"1004","25600 E St Andrews Pl","","Santa Ana","California","United States","92701","489390e0-48c0-4bb4-a5dc-38c4b39ea833","9/1/2005 12:00:00 AM"
"1005","6756 Mowry","","Newark","California","United States","94560","cfb5ed2a-43fe-4102-8413-73c74dacc79e","8/1/2006 12:00:00 AM"
"1006","25472 Marlay Ave","","Fontana","California","United States","92335","90c5f983-b302-4f6c-9d8a-bfb9e1bff406","9/1/2007 12:00:00 AM"
"1007","77 Beale Street","Room 99767c","San Francisco","California","United States","94109","5122f535-c03e-4244-90c8-5d360c0c4cc4","9/1/2005 12:00:00 AM"
"1008","910 Main Street.","","Sparks","Nevada","United States","89431","f12c6f58-6095-47d4-9fa0-21a639b90db9","8/1/2006 12:00:00 AM"
"1009","2500 N Serene Blvd","19th Floor","El Segundo","California","United States","90245","7619e3bd-780b-45b1-a477-8fc3e0948352","8/1/2007 12:00:00 AM"
"1010","5650 West 88th Ave.","","Westminster","Colorado","United States","80030","bd7fa7a0-4cbe-442a-a5e5-e5e2b79214ec","8/1/2007 12:00:00 AM"
"1011","9700 Sisk Road","","Modesto","California","United States","95354","fb563347-c157-43b3-a7e4-a851495df874","9/1/2006 12:00:00 AM"
"1012","789 West Alameda","","Westminster","Colorado","United States","80030","73bf97f3-e4e3-402d-8609-7839aebaa947","9/1/2006 12:00:00 AM"
