#TYPE System.Data.DataRow
"CustomerID","AddressID","AddressType","rowguid","ModifiedDate"
"29877","1026","Main Office","961322f7-4900-4419-9267-c58a1f7e7ae5","9/1/2007 12:00:00 AM"
"29879","515","Main Office","eed9551e-f6c8-418d-b945-942a64a884c8","7/1/2006 12:00:00 AM"
"29881","483","Main Office","e84a3989-ee42-4752-a6f0-ded83afbf901","9/1/2007 12:00:00 AM"
"29883","1025","Main Office","691f68e5-a080-4199-a039-207c1993bd7d","9/1/2005 12:00:00 AM"
"29883","11381","Shipping","c48c839a-4b7f-4927-9704-589178587f6c","9/1/2005 12:00:00 AM"
"29884","583","Main Office","5d4845c6-5905-4712-908b-5084fcc3b04f","3/1/2007 12:00:00 AM"
"29885","857","Main Office","d9b79631-e1f5-4584-bac5-a4c71ea74448","8/1/2005 12:00:00 AM"
"29889","1021","Main Office","5a372eb5-2a48-43d3-ade1-a67dedea0e20","7/1/2005 12:00:00 AM"
"29890","855","Main Office","176ef850-4bf4-45cc-b534-0cca49223cae","7/1/2005 12:00:00 AM"
"29891","775","Main Office","1779f0aa-e430-4de5-ad94-59de109df1ef","9/1/2006 12:00:00 AM"
"29892","476","Main Office","fe8846fb-9827-4dcd-bee5-113a861cb13b","8/1/2005 12:00:00 AM"
"29893","1018","Main Office","2ad834ec-582d-4666-85c2-e2d6d168a223","7/1/2007 12:00:00 AM"
"29895","524","Main Office","882c6728-41e4-4ba5-9b26-f1341a0bfb11","8/1/2006 12:00:00 AM"
"29897","28","Shipping","32ac1e35-a59f-4776-ba25-e64429512b5d","9/1/2005 12:00:00 AM"
"29897","1066","Main Office","b9019606-2ebc-43c6-8f58-905eaf700fc2","9/1/2005 12:00:00 AM"
"29898","876","Main Office","c917a47c-301f-49c1-9f02-bc11a1c94f1c","7/1/2005 12:00:00 AM"
"29900","508","Main Office","5246c0b3-83d6-435c-aaba-1787d1633f84","12/1/2006 12:00:00 AM"
"29901","1053","Main Office","2c3dafeb-06c9-4159-914e-4e16e413f843","8/1/2005 12:00:00 AM"
"29902","602","Main Office","9e61ecc8-7365-45a0-a1ea-3a0464ee97bd","9/1/2006 12:00:00 AM"
"29903","874","Main Office","23821fdc-fd22-480b-bdce-3c65c33387bd","9/1/2006 12:00:00 AM"
"29904","655","Main Office","952287ec-6669-4220-9117-a95fdf46d8b1","8/1/2006 12:00:00 AM"
"29905","505","Main Office","0420d0d7-9e3e-4c30-b67c-c7e9dd0273a6","8/1/2005 12:00:00 AM"
"29906","600","Main Office","1f3cd6c4-af8e-4a58-9e49-8282b544cf3d","8/1/2005 12:00:00 AM"
"29907","872","Main Office","1f91c474-7799-4e5a-ad5c-7d094041867c","8/1/2007 12:00:00 AM"
"29908","654","Main Office","30bd6eb8-34be-4c9b-ade6-ea2d67f3d699","8/1/2007 12:00:00 AM"
"29910","502","Main Office","696d6949-58f5-4de1-9989-d41ce31b9d8f","8/1/2006 12:00:00 AM"
"29911","538","Main Office","b7cdc62a-5672-4327-9b71-2ba730134d98","8/1/2007 12:00:00 AM"
"29913","1080","Main Office","da56e398-0dd4-4158-b70f-8e4a117dd231","8/1/2006 12:00:00 AM"
"29914","1079","Main Office","822ed3f8-69bd-46ee-a9cd-29c11f80cdb8","9/1/2005 12:00:00 AM"
"29915","891","Main Office","ec1a1489-7026-4d97-9b83-5763a5927cd9","12/1/2005 12:00:00 AM"
"29918","460","Main Office","375117b5-406c-48ce-be16-b702bbe4bb0d","8/1/2007 12:00:00 AM"
"29919","1005","Main Office","4a1c9daf-8f54-45ec-bb7f-d2a61c9362f6","8/1/2006 12:00:00 AM"
"29920","570","Main Office","2ccd3b05-5e70-4fb5-81c2-28d557f16d90","7/1/2006 12:00:00 AM"
"29921","842","Main Office","2b812294-50ac-4525-92f2-6d29760a0a63","9/1/2005 12:00:00 AM"
"29922","639","Main Office","65998649-05e8-49a5-97d5-53f0445a628f","9/1/2007 12:00:00 AM"
"29924","1002","Main Office","c454f63d-ef99-44ad-be3e-12fc3272b0ba","8/1/2006 12:00:00 AM"
"29925","840","Main Office","85f9be4d-f847-4249-b676-4a998d885266","8/1/2005 12:00:00 AM"
"29926","638","Main Office","acda2178-9538-46d6-b023-01eb79bf7872","8/1/2007 12:00:00 AM"
"29928","454","Main Office","e7f64144-8fac-4392-84d9-22faf9a73de1","8/1/2007 12:00:00 AM"
"29929","999","Main Office","46e7f8b7-bf76-4c86-a629-01e39bafa4d7","9/1/2006 12:00:00 AM"
"29930","566","Main Office","49ce33d2-f079-4eab-b2ad-4fca0469c098","11/1/2005 12:00:00 AM"
"29931","838","Main Office","0238ddcb-752b-45b0-9b07-6a784789ff21","9/1/2007 12:00:00 AM"
"29932","637","Main Office","16e0667f-aa85-4155-ab36-1703fc9e07f0","9/1/2007 12:00:00 AM"
"29934","451","Main Office","bf9679da-39e6-4e84-8476-4da4a30c330f","12/1/2006 12:00:00 AM"
"29935","996","Main Office","b9c06ea5-f335-427a-a99a-b54a33481ba0","8/1/2006 12:00:00 AM"
"29936","852","Main Office","57e10df3-d294-4266-85fb-8605830dda3d","8/1/2007 12:00:00 AM"
"29937","580","Main Office","9c95615b-d86b-4300-941a-572a69ef1c4a","7/1/2006 12:00:00 AM"
"29938","1020","Main Office","cada439d-e85a-4ef6-94ad-65923961240b","9/1/2005 12:00:00 AM"
"29939","475","Main Office","ec8852e5-975c-4058-bc0a-ac65c1b48ffd","9/1/2007 12:00:00 AM"
"29941","645","Main Office","4b94aa98-7647-44d4-a886-e706875a6844","7/1/2007 12:00:00 AM"
"29942","854","Main Office","a82c76b8-4c10-406c-81a8-66be5aae5788","8/1/2007 12:00:00 AM"
"29943","582","Main Office","e56d2ae3-8346-4e47-86aa-76c6b39319ba","9/1/2007 12:00:00 AM"
"29944","1004","Main Office","f66a7be6-29a8-4309-a143-b1fa1540a225","9/1/2005 12:00:00 AM"
"29946","462","Main Office","31527987-c089-4cb9-999b-f0adfc5affc6","8/1/2005 12:00:00 AM"
"29948","572","Main Office","7eabce07-686e-4011-9521-aabe83733395","9/1/2007 12:00:00 AM"
"29949","1008","Main Office","e91d6996-49da-4dae-bcfa-4b02b37cff56","8/1/2006 12:00:00 AM"
"29950","463","Main Office","a94b6c2e-a3ad-44b4-9085-dcba6a9da311","9/1/2005 12:00:00 AM"
"29952","641","Main Office","8aa47f7e-c090-4726-94ac-7cd310ae8433","8/1/2006 12:00:00 AM"
"29953","846","Main Office","58b5243a-a590-4bf7-bb3d-322d50079b7e","8/1/2006 12:00:00 AM"
"29954","25","Shipping","85666565-49e8-427a-8a2a-c7960c7e665a","9/1/2006 12:00:00 AM"
"29954","574","Main Office","337aebb8-bab7-4c4d-a1e9-f88d8b637294","9/1/2006 12:00:00 AM"
"29955","756","Main Office","1527eac1-49ff-4f1c-a2be-69d42c6cc09a","8/1/2005 12:00:00 AM"
"29956","561","Main Office","00390f39-ad50-4852-94c9-8cc153fcb635","9/1/2006 12:00:00 AM"
"29957","992","Main Office","228e647e-24f6-427b-b40d-a1b7a0d88db5","9/1/2006 12:00:00 AM"
"29959","450","Main Office","8403e33b-a0ab-4d9c-a223-dcf3f74e2b8f","9/1/2006 12:00:00 AM"
"29962","563","Main Office","56bbbd3f-4809-4bea-883c-24d712763e34","9/1/2006 12:00:00 AM"
"29964","453","Main Office","19c598d1-750e-4350-ae29-97a55ab7bf04","9/1/2007 12:00:00 AM"
"29967","565","Main Office","3da21168-1da5-4ff2-8716-55efc98633b6","9/1/2005 12:00:00 AM"
"29969","548","Main Office","754e5ea8-f1c4-41e6-831c-cf56df1375a7","9/1/2005 12:00:00 AM"
"29971","549","Main Office","752e7532-c545-4f14-a0fe-941409090492","9/1/2006 12:00:00 AM"
"29973","825","Main Office","21b6c40a-daef-43e2-8467-3dc824a1a577","10/1/2005 12:00:00 AM"
"29974","629","Main Office","a656cb14-f54f-4dc9-954d-0a91a3226a06","7/1/2005 12:00:00 AM"
"29975","1098","Main Office","ec307993-124c-476f-94e6-e358512890c5","9/1/2006 12:00:00 AM"
"29978","671","Main Office","b392d956-6455-40c6-9b4f-36173cdf49d2","2/1/2008 12:00:00 AM"
"29980","672","Main Office","9af6b4d5-aa4c-4e8f-a709-f4567c850966","9/1/2006 12:00:00 AM"
"29981","904","Main Office","b798d879-bf0f-46e1-b7fc-1c1a8df518d5","7/1/2006 12:00:00 AM"
"29982","1102","Main Office","95fd4c03-f298-40a1-a4d2-2b02e221d876","12/1/2005 12:00:00 AM"
"29983","554","Main Office","db69c4e3-6912-4ac2-87ec-76fc58cb7c2d","8/1/2006 12:00:00 AM"
"29985","673","Main Office","a9de79d2-ba98-4df1-89d2-807b7dcca039","8/1/2006 12:00:00 AM"
"29987","1023","Main Office","88d1889d-e045-40cc-a9ce-51c8614947e5","7/1/2007 12:00:00 AM"
"29988","478","Main Office","74dbdb0b-0110-44fa-941c-98bcd90c7d86","8/1/2005 12:00:00 AM"
"29990","646","Main Office","245a36b0-5abb-41c1-83b6-e993e4eca1a4","8/1/2006 12:00:00 AM"
"29991","856","Main Office","c1740c61-c680-466f-b8d1-51cf235bc6e9","11/1/2006 12:00:00 AM"
"29992","1024","Main Office","06b02e3b-f6c6-4bad-becb-7b9fd91b7f64","7/1/2005 12:00:00 AM"
"29994","482","Main Office","50baa902-3d53-42d2-a154-f4c007975943","7/1/2005 12:00:00 AM"
"29997","859","Main Office","d50ee4b4-f614-48bd-b4cb-0b57bc374f06","8/1/2006 12:00:00 AM"
"29998","1027","Main Office","837dffa6-8e7d-4d63-871d-6e11ee484190","9/1/2006 12:00:00 AM"
"30000","485","Main Office","ff4550c5-f25d-4135-9ef5-e110f3fb5d91","7/1/2006 12:00:00 AM"
"30003","620","Main Office","d2500013-41b3-40ce-9135-8ea6c762d1bb","9/1/2005 12:00:00 AM"
"30004","892","Main Office","49819453-a096-4e1e-ab21-1bdf3a25e812","8/1/2005 12:00:00 AM"
"30005","665","Main Office","b664cfc7-00c5-4076-a57a-7f9e7d8d17d0","8/1/2007 12:00:00 AM"
"30007","536","Main Office","766eacd4-c44b-4754-8754-984f6f416164","9/1/2006 12:00:00 AM"
"30008","617","Main Office","33aa20be-4db5-42e4-83c6-64f377be8e6c","6/1/2007 12:00:00 AM"
"30010","535","Main Office","01a80aae-7be3-4abd-9615-fe7a45280bb9","11/1/2005 12:00:00 AM"
"30012","1077","Main Office","ee0da3b5-0e51-468b-bfaa-cce39c25f910","11/1/2005 12:00:00 AM"
"30016","531","Main Office","7d90c75b-9b26-4d75-9d57-364326b6e75e","11/1/2006 12:00:00 AM"
"30018","9","Shipping","432bbee2-8a6b-45e3-8915-9350f0434e3f","7/1/2006 12:00:00 AM"
"30018","868","Main Office","3478227b-f0df-4c62-ae6e-3436cbee3cfd","7/1/2006 12:00:00 AM"
"30019","652","Main Office","4d79eb56-5f62-4c2f-90f2-f2f11d7e4f63","9/1/2006 12:00:00 AM"
"30021","496","Main Office","9c254d20-1324-4359-bd3a-df341483d700","8/1/2007 12:00:00 AM"
"30022","1041","Main Office","d905cfc1-25cc-4f55-8bc0-0978a62e012d","11/1/2005 12:00:00 AM"
"30023","594","Main Office","475b3850-2cd4-48a3-af69-355fd0158a35","8/1/2006 12:00:00 AM"
"30024","866","Main Office","56c83e74-d730-44dc-92de-fa90d4eabd52","8/1/2007 12:00:00 AM"
"30025","651","Main Office","16201c53-5310-44ea-8af3-52c501233509","9/1/2007 12:00:00 AM"
"30027","1038","Main Office","5dc4ddd8-be9a-4bd2-9f35-9f81743296e8","9/1/2007 12:00:00 AM"
"30028","1087","Main Office","89dc9828-a718-4d85-9254-9ee7442a9242","8/1/2006 12:00:00 AM"
"30029","542","Main Office","4093bd23-27ff-4f33-a21f-6b4307b983ed","9/1/2006 12:00:00 AM"
"30030","667","Main Office","c1a1b046-3ee3-4366-9cb6-b25c4c261b11","8/1/2006 12:00:00 AM"
"30031","896","Main Office","ea56ba8d-5f32-426f-8880-58fa472d6993","9/1/2007 12:00:00 AM"
"30032","624","Main Office","453adfd6-3aaa-41c0-97ae-1990bf059f5e","2/1/2007 12:00:00 AM"
"30033","1090","Main Office","c3b9cc49-7b83-4888-8958-1a3b7558e614","9/1/2007 12:00:00 AM"
"30034","898","Main Office","5f9216ff-94a5-4f60-a6cf-166255dca85f","9/1/2007 12:00:00 AM"
"30035","626","Main Office","412c9901-3093-482d-b601-87dc5ffe43fb","8/1/2007 12:00:00 AM"
"30036","1093","Main Office","cb14b4e6-97c6-453e-bd51-9c0a1d49ff16","8/1/2007 12:00:00 AM"
"30037","545","Main Office","47d260d5-1f63-4617-93ab-5e144941b2c0","9/1/2006 12:00:00 AM"
"30039","627","Main Office","7c2b29ba-a09a-41ae-80c6-958859beec9b","7/1/2006 12:00:00 AM"
"30040","1095","Main Office","c218b088-b5e0-4812-9ee5-46cc9c2dc864","2/1/2007 12:00:00 AM"
"30042","523","Main Office","31f60fa6-3745-404d-a1e6-937621635039","8/1/2005 12:00:00 AM"
"30044","661","Main Office","15343c26-52ec-4cc9-90f1-0dda6a196292","8/1/2006 12:00:00 AM"
"30045","886","Main Office","a33d3a7c-77cc-4ada-9957-398a049bf03d","8/1/2006 12:00:00 AM"
"30046","614","Main Office","6bf98d5f-91a2-462a-9993-290f3acf88b0","9/1/2006 12:00:00 AM"
"30047","1071","Main Office","48f96eb4-5e50-42d7-b8e4-6390c2ab703a","11/1/2006 12:00:00 AM"
"30048","526","Main Office","5fb30583-2fc0-40a6-9d86-44c9abd854f4","7/1/2006 12:00:00 AM"
"30050","662","Main Office","e891c193-3b12-4843-8f2b-5902423cb7a0","9/1/2006 12:00:00 AM"
"30051","888","Main Office","a303b277-ecc4-49d1-aa81-c39d5193d035","7/1/2007 12:00:00 AM"
"30052","1074","Main Office","ea85b354-01cb-48b5-a60b-dbe990cf7661","7/1/2005 12:00:00 AM"
"30053","507","Main Office","4409d7b8-5701-4103-bc8e-60043723f8aa","9/1/2007 12:00:00 AM"
"30055","601","Main Office","b5558a28-1fc8-480e-aeae-68cb7f59820e","8/1/2006 12:00:00 AM"
"30056","1052","Main Office","53a88fe9-3a3d-4190-821f-a4579923d143","8/1/2005 12:00:00 AM"
"30058","510","Main Office","b44447d2-e096-4f10-8e12-34838cc105c3","11/1/2005 12:00:00 AM"
"30061","603","Main Office","2c0d6291-37f3-4132-9bd1-be3f27887639","8/1/2007 12:00:00 AM"
"30063","1009","Main Office","c650a72d-ec8f-4f21-872e-46da52c7049f","8/1/2007 12:00:00 AM"
"30064","847","Main Office","d9411b71-a713-4396-96fc-76698e70baf0","6/1/2006 12:00:00 AM"
"30067","464","Main Office","af190caa-ebab-485d-b695-6d2c51f21cab","7/1/2005 12:00:00 AM"
"30069","1006","Main Office","6004980e-7e85-4a58-999e-7298c3837e44","9/1/2007 12:00:00 AM"
"30070","845","Main Office","4d612d21-d01c-4948-8f79-58a28120c8e5","7/1/2007 12:00:00 AM"
"30071","844","Main Office","64c6b4c7-59bc-4f38-ac4e-41a34557a2a8","9/1/2007 12:00:00 AM"
"30072","640","Main Office","c6078b9a-2f95-4029-be72-511345be2a9a","9/1/2007 12:00:00 AM"
"30074","534","Main Office","2ef881a7-77ae-434c-af0c-e1122eef3d2d","8/1/2005 12:00:00 AM"
"30076","1076","Main Office","b7d461fe-3694-49a8-a2ea-dfa20384b2f0","8/1/2005 12:00:00 AM"
"30080","885","Main Office","3d04c1e0-f1f9-4e9a-af1f-51063b0cd4a9","9/1/2007 12:00:00 AM"
"30083","521","Main Office","3cea9956-63ba-47f1-9c44-171abbcc2b37","9/1/2006 12:00:00 AM"
"30087","492","Main Office","22875f2e-323b-4538-a890-c5c8f7ecc08d","9/1/2007 12:00:00 AM"
"30089","1034","Main Office","2f99485b-952a-44d4-a5af-5a94faca240e","9/1/2007 12:00:00 AM"
"30090","589","Main Office","8898dc46-3b2d-4834-8ca2-2658f2b1f48a","9/1/2005 12:00:00 AM"
"30093","489","Main Office","ac074832-adec-4312-9bf7-22d56eb4ceb9","8/1/2007 12:00:00 AM"
"30094","1031","Main Office","d54c6fb8-9b5c-48d3-bbd7-45f522dd6678","8/1/2006 12:00:00 AM"
"30095","587","Main Office","e6b235a8-56ba-477b-b674-5791c69eaaa9","8/1/2005 12:00:00 AM"
"30098","486","Main Office","1175d1c6-86e0-418c-92e4-17d4fc9de2cd","7/1/2006 12:00:00 AM"
"30100","1028","Main Office","4c846256-c130-4f84-a012-d99d100c557f","8/1/2005 12:00:00 AM"
"30102","669","Main Office","d996364a-0b31-4b67-adcc-1d0454b5b26d","12/1/2006 12:00:00 AM"
"30104","670","Main Office","c716c9a6-a562-4c5f-ac86-3744fe5d3194","7/1/2006 12:00:00 AM"
"30105","902","Main Office","535eba9b-7944-444e-82d3-2da2c930340d","9/1/2006 12:00:00 AM"
"30106","630","Main Office","164491b5-2a57-4ff7-9ea4-b59e66eb38ac","9/1/2005 12:00:00 AM"
"30107","1099","Main Office","ef3bbf6b-9cc8-45ca-b564-fe8b29103d7a","8/1/2005 12:00:00 AM"
"30108","550","Main Office","1cae94d5-5527-4eac-a1ee-61b828784dd1","8/1/2006 12:00:00 AM"
"30109","826","Main Office","cd073e68-c151-4bde-b286-cf56484cf98c","7/1/2006 12:00:00 AM"
"30110","1047","Main Office","63a7a2e0-e0b5-4da1-8a78-372081eb517e","9/1/2006 12:00:00 AM"
"30111","598","Main Office","b7c03322-5a8c-44bc-8b3e-456d16c125e0","8/1/2005 12:00:00 AM"
"30112","870","Main Office","18f1221c-ea54-48c2-ad9a-7736ff1010cb","8/1/2006 12:00:00 AM"
"30113","653","Main Office","b3d67684-4f0a-4f71-b5e2-2e5e93ccc91c","9/1/2006 12:00:00 AM"
"30115","499","Main Office","a02a45b2-673d-4ff6-9c60-ee59a8c2bb4b","8/1/2006 12:00:00 AM"
"30116","1044","Main Office","e953d4fe-212c-4a45-9b1f-575cc75969c5","7/1/2007 12:00:00 AM"
"30117","596","Main Office","5d215b08-8954-48d2-8254-447d2415fc8b","8/1/2005 12:00:00 AM"
"30118","595","Main Office","4acaf1c5-6e59-43d6-8421-76c9a22ff457","9/1/2006 12:00:00 AM"
